Id,Date and Time,Location,Category,Admin close out comment,Sentiment
682DB926-C8A4-4E36-BDC0-2765B7ED6FE5,2023-12-04 07:46:44.740,"51.847990853759796, 0.7236092843541243",Safety - Welfare Facilities,NULL,Hazard
AC2D842B-C3E5-4099-83D5-A2DBF0A72F96,2023-08-14 11:18:43.297,"51.84797945934283, 0.7236629463859553",Safety - Practice (doing something outside the other categories),Consulted works manager and item has been dealt wi,Hazard
1A5AFA44-9B71-4C76-A644-A87751830FB3,2023-08-11 15:07:43.747,"51.8479627069648, 0.7244981362583092",Safety - Practice (doing something outside the other categories),Designated smoking area sign installed,Hazard
6A02DE69-8766-44B8-80D7-AFA0EB37AE05,2023-08-16 09:16:18.130,"51.850862566042245, 0.7288244333835527",Safety - Plant/Vehicle movement & People Interface,NULL,Good Practice
96EA5593-E09C-44E1-B9E5-B729425B6C99,2023-08-15 15:22:13.783,"51.8473668692389, 0.7235882498744717","Safety - Conditions (Weather, Ground, Water way etc.)",NULL,Good Practice
D3A329EE-8DDE-4B26-84BC-C698D036AF5F,2023-08-14 15:51:03.407,"51.84801424843174, 0.7231727865910553",Safety - Plant/Vehicle movement & People Interface,NULL,Good Practice
4B74D227-6EB7-47BD-89BB-D5BC13B186C1,2023-08-10 14:00:37.000,"51.84647154167543, 0.728391743407566",Safety - Plant/Vehicle movement & People Interface,NULL,Good Practice
DE6C1838-9AF2-4D41-A7A8-FFDB65249C70,2023-08-13 17:11:30.997,"51.8452491, 0.7262723",Quality,NULL,Good Practice
0FA15127-97F0-4165-9E57-C2E1667CE7DA,2023-08-16 09:37:35.927,"51.84858907602612, 0.7321611605800924","Safety - Procedural (RAMS, Permits, Process etc.)",NULL,Hazard
E012834D-940A-4F92-8621-E0F1259A2110,2023-08-16 13:54:39.357,NULL,Safety - Plant/Vehicle movement & People Interface,,Good Practice
C675B3E4-A5B1-47FA-A73A-E22A46D1F88E,2023-08-16 13:52:59.477,NULL,Safety - Plant/Vehicle movement & People Interface,WJ moved all their materials that will be collected to the concrete pad to avoid the lorries driving along the track mats.,Hazard
99A22F10-23BE-4C1B-9BC2-EF96BE37F956,2023-08-10 15:37:46.673,"51.8482021742248, 0.7234565162549789",Safety - Plant/Vehicle movement & People Interface,Site footpath installed from compound to archaeology dig area,Hazard
8BFDF301-5BEF-4321-BF66-F3D75BBD40CC,2023-08-10 15:39:07.050,"51.847602188230915, 0.7234394405121192",Safety - Plant/Vehicle movement & People Interface,NULL,Good Practice
5582BF70-D708-4F26-97B5-DE78F45698AC,2023-08-17 09:31:10.193,"51.84832382039437, 0.731278889622647","Safety - Conditions (Weather, Ground, Water way etc.)",NULL,Hazard
1845C9A8-88B0-477E-B9D4-67C8BBDA5D56,2023-08-17 15:26:56.757,"51.84815993922849, 0.7224430655402303","Safety - Conditions (Weather, Ground, Water way etc.)",NULL,Hazard
2C1D1B80-F5D6-4D5A-831B-35DEF971BFB6,2023-08-17 15:28:43.503,"51.8478869451064, 0.7235169737286862","Safety - Conditions (Weather, Ground, Water way etc.)",NULL,Good Practice
795E95AB-5F4E-4722-A3E8-0B347EBB7BCB,2023-09-21 14:50:16.977,"51.510445, -0.089124","Safety - Conditions (Weather, Ground, Water way etc.)",NULL,Good Practice
2741080B-341E-4FC4-BC02-1BBCB7068527,2023-09-21 14:49:04.593,"51.510445, -0.089124",Safety - Plant/Vehicle movement & People Interface,NULL,Hazard
68B46436-35B8-471F-A120-1127EEE2C6A6,2023-09-14 11:03:19.000,"51.510445, -0.089124",Safety - Welfare Facilities,NULL,Good Practice
F1A4B661-2EDA-4703-B77F-E9C3892E29DE,2023-08-10 07:27:43.970,"51.848569572498434, 0.7321945252550718",Safety - Plant/Vehicle movement & People Interface,Jakob has approach the farmer and staff moved away from the boundary.,Hazard
4A343B25-8A2F-4898-AFBC-B22AFC688F44,2023-08-16 14:45:36.000,"51.847944098899156, 0.7238036039483653",Safety - Practice (doing something outside the other categories),NULL,Hazard
C65645A0-B9A8-4EAD-B78C-669559ACEAB2,2023-08-18 15:02:24.337,"51.84784349035899, 0.7231873325138416",Safety - Practice (doing something outside the other categories),NULL,Good Practice
0811B1F0-229D-4C06-A704-89A39486CF89,2023-09-25 15:18:26.477,"51.84678699767328, 0.7233212873374351","Safety - Conditions (Weather, Ground, Water way etc.)",NULL,Good Practice
6C4B3022-E2A1-485E-BDE1-36C31CEA2C93,2023-09-26 07:35:57.180,"51.84796142356696, 0.7235830502103122",Safety - Plant/Vehicle movement & People Interface,NULL,Good Practice
EE1659A2-12F4-430A-B22A-7427D3EAF5E5,2023-09-27 13:06:12.500,"51.8300590519616, 0.6928039318740957",Health - Other Health Issues,NULL,Hazard
DF263F8B-D686-48C0-AECB-8C381FA39D17,2023-09-27 13:25:25.457,"51.81887351070278, 0.6655855020467382",Health - Other Health Issues,NULL,Hazard
CAEEEC0A-40A3-41D7-BAAB-0B49A0A693A2,2023-09-27 15:25:07.517,"51.5111023603552, -0.087424462288656",Environment - Land Contamination,NULL,Hazard
6A85C3B5-7535-416B-BBB8-8FB624C80464,2023-09-27 15:28:17.067,"51.511130599909016, -0.08736011285826535",Environment - Land Contamination,NULL,Hazard
B65521A8-8941-4582-B4C1-7132818564A3,2023-10-02 12:02:48.330,"51.510445, -0.089124",Safety - Plant/Vehicle movement & People Interface,NULL,Hazard
F02852DF-7EFF-498D-B564-6901D9BAE00E,2023-09-29 15:10:18.157,"51.5104, -0.0891",Safety - Practice (doing something outside the other categories),n/a,Good Practice
BC4F5446-34B7-4449-BEA6-9C79129A09A9,2023-10-02 13:01:02.687,"51.848312, 0.723603",Safety - Plant/Vehicle movement & People Interface,NULL,Hazard
C6555469-B9BA-4328-8338-A121AB34D771,2023-09-28 14:22:59.180,"51.510445, -0.089124",Safety - Practice (doing something outside the other categories),n/a,Good Practice
20EEBFC6-388E-46D0-9274-AC372F51F129,2023-09-14 11:18:47.000,"51.848313, 0.723605",Safety - Excavations & Confined Spaces,n/a,Good Practice
5E15A840-C1BF-42C6-BBB4-C6E8BFA1EE79,2023-10-02 13:01:46.643,"51.848312, 0.723603",Safety - Practice (doing something outside the other categories),n/a,Good Practice
A706989E-70A1-4BE1-8C6D-D6460365625A,2023-10-12 08:52:49.950,"51.51092705013921, -0.08744989626674521","Safety - Procedural (RAMS, Permits, Process etc.)",NULL,Good Practice
FE56584A-30F0-4E9A-BE7B-CF13231773FC,2023-10-16 15:12:25.597,"51.84781793434217, 0.7249208651891292","Safety - Conditions (Weather, Ground, Water way etc.)",n/a,Good Practice
86B4476C-53AC-4632-A842-5D7383A69EC6,2023-10-19 12:14:43.840,"51.843360881369414, 0.7249415013945893",Safety - Excavations & Confined Spaces,NULL,Good Practice
3F4D0DA4-906F-40E7-BC3C-C5AFB896C3E5,2023-08-03 15:08:45.453,NULL,"Safety - Procedural (RAMS, Permits, Process etc.)",NULL,Hazard
CFDDC144-4183-4404-9475-A4469067D7D0,2023-09-22 15:10:00.597,"51.848328, 0.723616",Safety - Welfare Facilities,NULL,Hazard
9A633DF1-1535-4417-99B6-F24EBC06F032,2023-09-22 15:10:56.990,"51.848044132014884, 0.7229762362850245",Safety - Welfare Facilities,NULL,Good Practice
82DBCB46-0479-4BB9-AAB0-B6C6B777CD6D,2023-09-27 08:31:29.733,"51.84795335786274, 0.7236116092640356",Safety - Plant/Vehicle movement & People Interface,NULL,Hazard
BCE18134-D155-44E9-BA87-0EE4E387F96F,2023-09-14 14:33:23.490,"51.847963987790266, 0.7236267321923235",Safety - Plant/Vehicle movement & People Interface,n/a,Good Practice
F4B38DE0-D40D-4C8C-9BD8-38E106CBEB12,2023-09-15 14:29:34.637,"51.510445, -0.089124",Safety - Welfare Facilities,n.a,Good Practice
371BA516-E4A4-4A9D-B587-3B7BD65558DB,2023-09-14 13:55:22.703,"51.5098, -0.0901",Safety - Practice (doing something outside the other categories),Briefed to workforce,Hazard
D0FA1D66-A9E8-4889-AEF8-61D1D69C85EC,2023-09-19 15:35:08.367,"51.848312, 0.723607","Safety - Plant, Equipment & Tools",n/a,Good Practice
6BF65BDA-507F-4C52-979F-96B66CDA3B94,2023-09-14 13:57:55.807,"51.5098, -0.0901",Safety - Practice (doing something outside the other categories),n/a,Good Practice
2CCF2BE6-4BAE-4164-AD23-9EC6A1B98CFA,2023-09-19 10:11:32.883,"51.84795335786274, 0.7236116092640356",Quality,n/a,Good Practice
4E13507D-3932-46B3-8541-A6A5E04966F0,2023-09-20 08:47:18.450,"51.847964817983225, 0.7235818245885621",Environment - Pollution - Water course,Reviewed temporary works register against flood zone risk,Good Practice
CFFAE6C8-4B9C-4424-B394-CE3216F2845F,2023-09-18 13:42:13.590,"51.5098, -0.0901",Safety - Welfare Facilities,n/a,Good Practice
888425EF-9045-4618-9578-E206F1C9A43F,2023-09-15 08:37:07.417,"51.84798076289829, 0.7236275585053178",Safety - Plant/Vehicle movement & People Interface,Operative spoke to. Correct Ppe put on.,Hazard
F02852DF-7EFF-498D-B564-6901D9BAE00E,2023-09-29 15:10:18.157,"51.5104, -0.0891",Safety - Practice (doing something outside the other categories),NULL,Good Practice
9F143949-C82F-4215-8F0A-C8A1B4496B4D,2023-09-29 15:09:27.223,"51.5104, -0.0891",Safety - Welfare Facilities,NULL,Hazard
23C650E7-3884-46A8-8127-D85119A1F627,2023-09-27 14:03:19.587,"51.510445, -0.089124","Safety - Procedural (RAMS, Permits, Process etc.)",Issues with permits with Three Shires - new permits issued,Good Practice
F9606ABF-2239-46E8-B871-1DB65D7EA561,2023-10-03 08:24:01.000,NULL,Health - Other Health Issues,NULL,Good Practice
88A28285-30E3-49A7-91D8-1B7CD0F46B2B,2023-10-23 15:50:19.210,"51.847723753731245, 0.7226840245690802",Safety - Welfare Facilities,NULL,Good Practice
0FE7CACA-245C-4F65-B1CA-350257260297,2023-10-23 15:48:55.367,"51.84732726120106, 0.7229203588884348",Safety - Welfare Facilities,NULL,Hazard
CA82C4DB-CBAB-41D5-95A3-5F8E29F13B9C,2023-08-10 09:40:39.343,NULL,Safety - Plant/Vehicle movement & People Interface,"Safe system of works to be reviewed – control measures agreed with Headland
management team and captured in updated RAMs if required – discussed with Costain package manager ",Hazard
798E8C2E-B8C1-42A7-9497-A7E597890C5C,2023-08-17 14:06:13.833,NULL,Safety - Housekeeping,NULL,Good Practice
5D7541BB-E612-4A36-9D72-72B5DBAFDBE1,2023-10-02 13:43:23.697,"51.847974388867826, 0.7236261976583522",Safety - Plant/Vehicle movement & People Interface,NULL,Hazard
1855496E-B863-47F3-A38C-F3F49280DDFD,2023-10-02 13:46:05.927,"51.84797097647745, 0.723638237252866",Safety - PPE,NULL,Hazard
32BA2FD7-4A41-4C27-9E27-90434CD6B2B1,2023-10-02 13:47:56.800,"51.84795335786274, 0.7236116092640356","Safety - Plant, Equipment & Tools",NULL,Hazard
AD256EE4-8927-4A74-BA11-23E0A07505D9,2023-08-31 10:18:24.683,"51.821007784755494, 0.6682754907430521",Safety - Material Storage and Movement,Farmer agreed to extend,Hazard
AD823AE6-2663-4067-9C50-7C1FE69AE187,2023-08-31 10:20:24.373,"51.80856497812904, 0.6907631311238971",Safety - Material Storage and Movement,Farmer agreed,Good Practice
48F69670-412E-4C8E-9E1D-B5D2EA3E5269,2023-08-30 14:30:50.000,"51.821007784755494, 0.6682754907430521",Safety - Plant/Vehicle movement & People Interface,Posts and rope put in,Good Practice
B1C1E3CB-3321-4F06-AD07-1F5BE1CADC6D,2023-10-03 12:11:58.927,"51.84177621340818, 0.7200798767904658",Safety - Plant/Vehicle movement & People Interface,NULL,Good Practice
E7BFD755-0792-40D2-9302-58AEF6ACBE69,2023-09-11 15:00:15.000,"51.847994887077625, 0.7243282538639173",Safety - Practice (doing something outside the other categories),SOS briefing given,Hazard
8CE47966-0C2C-4CA8-855A-6BBAB8C4D532,2023-09-01 09:29:48.470,"51.84798448610637, 0.7236314095676374",Quality,Prefixes addressed on RAMS register,Hazard
3D8D3525-DE9A-4CFB-9956-6DEA87703C08,2023-09-11 14:46:42.497,"51.5098, -0.0901",Health - Other Health Issues,Briefed workforce to take frequent breaks,Hazard
938B608E-EFFD-446E-AF63-7F1FE05BA8CE,2023-09-08 10:50:40.787,"51.84766273169112, 0.7231822481161394",Safety - Plant/Vehicle movement & People Interface,Operative from headland spoken to and truck moved,Hazard
B8141F3F-264D-420B-AE0F-98EB71292A6C,2023-10-10 13:37:59.793,"51.84331092522651, 0.7249685749418334",Safety - Excavations & Confined Spaces,NULL,Good Practice
A9216CB4-AF28-4441-9527-9777AAB49CA0,2023-10-12 12:08:27.990,"51.5112332, -0.0872379",Quality,NULL,Good Practice
2F4CB85A-90DC-4320-9860-E8461258E9B4,2023-10-19 12:16:40.637,NULL,Safety - Housekeeping,NULL,Hazard
DD2FD884-3823-435E-8CBA-B07DA9BB3B0B,2023-11-21 10:21:17.117,"51.8279408, 0.6949797",Safety - Welfare Facilities,NULL,Good Practice
A15DAE63-353C-4D4E-937A-C72229A5CE27,2023-11-21 10:24:17.953,"51.8279408, 0.6949797",Safety - Excavations & Confined Spaces,NULL,Good Practice
FC26A093-1C46-4C97-80E7-DCDF5EE8FFF7,2023-11-21 10:22:45.503,"51.8279408, 0.6949797",Environment - Resources (energy/water/material),NULL,Good Practice
D115282D-3F0F-455A-BC05-46AF54DB14D0,2023-11-21 13:05:23.673,"51.8220902, 0.6794235",Safety - Housekeeping,NULL,Hazard
C29BF84F-8533-4509-8016-4ED59D6B52D2,2023-11-22 09:47:06.593,"51.510445, -0.089124",Safety - PPE,NULL,Hazard
1BC3D101-8CD0-4699-AFF0-BC14CFF8C349,2023-11-22 09:51:26.300,"51.848322, 0.723606",Safety - Practice (doing something outside the other categories),NULL,Hazard
B5C00BF3-9FA1-4F86-BE09-AFAF9C633578,2023-11-23 14:47:50.587,"51.510445, -0.089124",Safety - Plant/Vehicle movement & People Interface,good practice,Good Practice
F143CC1D-AFF4-47CF-A13B-F34A07FDEB9F,2023-11-23 14:47:03.423,"51.510445, -0.089124",Safety - Plant/Vehicle movement & People Interface,Site Vehicles cleaned,Hazard
72A27A08-4A55-4684-8BEC-9755A485A277,2023-11-24 13:56:04.240,"51.510445, -0.089124",Safety - Material Storage and Movement,Good practice,Good Practice
288867E8-DEFA-458F-A142-D3B7BFBD020C,2023-11-24 13:55:01.017,"51.510445, -0.089124",Safety - PPE,Good practice,Good Practice
19E02E14-27C2-42C0-BEE2-E3B6A5D9726B,2023-11-27 12:39:06.530,"51.84800079733659, 0.7236334833686493",Safety - Plant/Vehicle movement & People Interface,NULL,Hazard
0CDA4EA3-1885-4E8D-811C-FCD96097EF62,2023-11-27 14:12:03.817,"51.84800037890643, 0.7236346387403295",Environment - Land Contamination,NULL,Hazard
DC64B583-84BD-45D8-BA01-FE2D18C3C48F,2023-11-27 15:04:00.077,"51.510445, -0.089124",Safety - PPE,Rebriefed operative and told to put on safety glasses,Hazard
E47F8A26-BD85-49AC-8532-F1F259EA05DF,2023-12-04 16:00:25.000,"51.84790465544636, 0.7234982258616048",Safety - Housekeeping,NULL,Hazard
2329651B-4870-4D91-BF1E-631086C67CE3,2023-12-05 14:47:38.647,"51.5104, -0.0891",Safety - Welfare Facilities,NULL,Hazard
733267B3-2FF3-45EC-A913-DCC189C52F0E,2023-12-05 14:49:19.847,"51.84833, 0.723627",Safety - Welfare Facilities,NULL,Good Practice
F3C60071-68AB-420F-BCAE-B9B9A3C89B13,2023-11-27 07:55:37.373,"51.8279408, 0.6949797","Safety - Conditions (Weather, Ground, Water way etc.)",NULL,Hazard
31F56034-28EF-46CD-B115-FDA45C3E6188,2023-11-28 08:45:14.273,NULL,Safety - Plant/Vehicle movement & People Interface,NULL,Good Practice
8A066155-A328-4CF3-90C8-DD5CCBF182F9,2023-11-28 10:45:29.133,"51.8279408, 0.6949797",Safety - Housekeeping,NULL,Hazard
CFE3F238-C1DC-4EBF-824D-DD6772F22A6E,2023-11-14 09:10:13.000,NULL,Health - Other Health Issues,NULL,Good Practice
70A692A9-7634-4500-9B9B-DF7B1094F1DD,2023-11-28 15:28:57.793,"51.510445, -0.089124",Safety - Plant/Vehicle movement & People Interface,good practice,Good Practice
121A7F0C-4C40-41C4-8528-62FC9394059A,2023-11-06 15:45:37.000,NULL,"Safety - Conditions (Weather, Ground, Water way etc.)",NULL,Hazard
A12CF90C-BD2B-4E5A-A25F-DF2A908B32F2,2023-10-26 13:57:10.000,NULL,Safety - Housekeeping,NULL,Hazard
45F8C83A-3796-458C-B5BB-7F5F7C8F375F,2023-11-29 14:33:26.000,"51.8242355, 0.6814195",Safety - Hit/Struck by something fixed or stationary,NULL,Hazard
922681B9-11CC-44FB-8A02-035983AEDCD0,2023-11-30 13:27:43.943,"51.5104, -0.0891",Safety - Practice (doing something outside the other categories),NULL,Hazard
0913A138-4864-462D-962E-91E555A00AAD,2023-11-30 13:29:13.467,"51.5104, -0.0891","Safety - Conditions (Weather, Ground, Water way etc.)",NULL,Good Practice
E94AEB09-2B2D-41C8-BB80-B56C295087ED,2023-12-01 08:28:17.447,NULL,"Safety - Procedural (RAMS, Permits, Process etc.)",Queried with H&S and IT. Provided new QR code and new posters produced by H&S with correct QR code and the SOS updated to include the new one.,Hazard
B0FAE910-5901-440A-B247-153252695740,2023-11-28 08:23:17.753,NULL,Safety - Housekeeping,Items removed and briefed via SOS,Hazard
45F8C83A-3796-458C-B5BB-7F5F7C8F375F,2023-11-29 14:33:26.000,"51.8242355, 0.6814195",Safety - Hit/Struck by something fixed or stationary,To be added to SOS,Hazard
1EF5198E-BD8E-4788-AB15-9F136527D268,2023-12-04 07:52:54.000,"51.8273006, 0.6915799","Safety - Conditions (Weather, Ground, Water way etc.)",Moved and parked the 4x4 to a flatter and dryer location near the cabins.,Hazard
31F56034-28EF-46CD-B115-FDA45C3E6188,2023-11-28 08:45:14.273,NULL,Safety - Plant/Vehicle movement & People Interface,NULL,Good Practice
17115255-72F6-4B64-B739-E5574EB6D98D,2023-12-05 09:34:14.363,NULL,Quality,NULL,Good Practice
2D0A0522-79FE-464B-A118-A1286CFE1311,2023-12-05 15:11:02.483,"51.848332, 0.723629","Safety - Conditions (Weather, Ground, Water way etc.)",NULL,Hazard
EF9662D6-284C-4854-9CF0-144193B199B8,2023-12-06 14:31:23.287,"51.5104, -0.0891","Safety - Procedural (RAMS, Permits, Process etc.)",NULL,Hazard
B0FAE910-5901-440A-B247-153252695740,2023-11-28 08:23:17.753,NULL,Safety - Housekeeping,NULL,Hazard
F8836218-7D25-478F-9FE6-A261A8A0DA67,2023-11-28 08:18:19.650,"51.8243655, 0.6854926","Safety - Slip, Trip or Fall on same level",NULL,Hazard
A8E28BED-80F9-42B1-AA2D-B9985C07BFE5,2023-11-29 15:08:40.393,"51.84790205909439, 0.7235340733605928",Environment - Land Contamination,NULL,Hazard
000DE24A-03A0-4795-9430-A4E1D61F81CA,2023-11-30 08:54:46.443,NULL,Safety - Welfare Facilities,NULL,Hazard
AF76C997-C14B-4791-9BB2-B60DCF98EAFC,2023-11-30 08:41:52.783,NULL,Safety - Welfare Facilities,NULL,Hazard
E94AEB09-2B2D-41C8-BB80-B56C295087ED,2023-12-01 08:28:17.447,NULL,"Safety - Procedural (RAMS, Permits, Process etc.)",NULL,Hazard
A381ABEE-FD46-42EB-966A-217F4E746253,2023-11-29 14:55:36.833,NULL,Quality,"Document visiting site twice monthly to provide BC training ",Hazard
51E16A17-990B-462F-80CD-31D2B330AE58,2023-11-28 15:16:10.883,NULL,Health - Other Health Issues,We sat and chatted over teams and a brew for 30 mins. The individual felt much better after the call and knew to get in contact if they felt like it again. I also sign posted them to the MHFA's if they felt the need in the future,Hazard
93C71ECF-4519-45DB-9C68-382232A761CF,2023-11-29 14:15:22.920,"51.82395171107414, 0.6812912212463719",Safety - Plant/Vehicle movement & People Interface,Posts  on walkway introduced and a separate bucket exchange area introduced,Hazard
04864843-0310-4BDD-8864-B62B82EE20D4,2023-11-28 15:21:51.697,"51.848322, 0.723606",Safety - Plant/Vehicle movement & People Interface,driver told to stop work in that area and work in the next cell,Hazard
A8E28BED-80F9-42B1-AA2D-B9985C07BFE5,2023-11-29 15:08:40.393,"51.84790205909439, 0.7235340733605928",Environment - Land Contamination,NULL,Hazard
907B6FD2-3CA8-4380-8761-C6F25EBDF6C6,2023-11-29 09:17:03.193,"51.5104, -0.0891","Safety - Conditions (Weather, Ground, Water way etc.)",Reception called to reinstate the tile. Attended immediately and reinstated,Hazard
740E1AF1-50FA-478B-8566-DC76522384AF,2023-11-29 14:00:59.623,"51.81935069340307, 0.6707904811233089",Safety - Excavations & Confined Spaces,Immediately dug additional steps into the excavation for access,Hazard
BD1CEBCC-16ED-4DBA-8310-1A6587D93C51,2023-11-13 11:36:17.527,"51.8433190137634, 0.7249490451074438","Safety - Electrical Safety ",microwave repaired,Hazard
5C33F74F-A62D-493F-AA01-3CA973CC0870,2023-11-09 09:53:24.777,"51.510445, -0.089124",Safety - Welfare Facilities,Stones cleared to stop it sticking,Hazard
5BB150A5-475E-44F0-A54A-3EAF2ACA6013,2023-11-07 12:38:14.990,"51.847976664548355, 0.7236259207057013",Safety - Welfare Facilities,To be looked at by Wernicks,Hazard
51E16A17-990B-462F-80CD-31D2B330AE58,2023-11-28 15:16:10.883,NULL,Health - Other Health Issues,NULL,Hazard
04864843-0310-4BDD-8864-B62B82EE20D4,2023-11-28 15:21:51.697,"51.848322, 0.723606",Safety - Plant/Vehicle movement & People Interface,driver told to stop work in that area and work in the next cell,Hazard
CFE3F238-C1DC-4EBF-824D-DD6772F22A6E,2023-11-14 09:10:13.000,NULL,Health - Other Health Issues,good practice,Good Practice
